,t вып-обр,t обработка,t под током,t продувка,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,температура первая,температура последняя,Ar (интенс.),эл. энергия (интенс.),произв жидкая сталь,произв количество обработок,расход газ Ar,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь КМ1,ферспл CaC2,ферспл  Mn5Si65Al0.5,ферспл SiMn18,ферспл  фх850А,эл. энергия,химсталь первый Al_1,химсталь первый C_1,химсталь первый Cr_1,химсталь первый Cu_1,химсталь первый Mn_1,химсталь первый Mo_1,химсталь первый N_1,химсталь первый Ni_1,химсталь первый P_1,химсталь первый S_1,химсталь первый Si_1,химсталь первый Ti_1,химсталь первый V_1,химсталь последний Al,химсталь последний C,химсталь последний Ca,химсталь последний Cr,химсталь последний Cu,химсталь последний Mn,химсталь последний Mo,химсталь последний N,химсталь последний Ni,химсталь последний P,химсталь последний S,химсталь последний Si,химсталь последний Ti,химсталь последний V,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2,химшлак последний Al2O3,химшлак первый Al2O3_1,136 RE,54E1,60E1,UIC54,НЕТ,ОР50,ОР65,Р50,Р65,Рельсы трамвайные,Шар заг d шара 100 мм 2 гр.,"Шар заг d шара 80-100 мм 2,3 гр.",Шар заг d шара 80-100 мм 4 гр.,Шары мелющие d 80-100 мм,Швеллер 40У,900А,G2HH,R260,R350HT,НХ,С255,Ш2.2,Ш2Л,Э73Ф,Э76,Э76Ф,Э76ХАФ,Э76ХФ,Э90ХАФ,сыпуч известь РП,химшлак первый SiO2_1
6430,7.0,42.5,13.683333300000001,42.5,0.3227566,0.142926,0.174308,0.165704,1600.0,1577.0,22.598664000000003,12909.135201000001,114.4,1.0,31.951999999999998,0.05,0.32299999999999995,0.02,0.18,0.268,0.249,2944.0,0.002,0.515,0.297,0.111,0.632,0.006,0.009000000000000001,0.077,0.009000000000000001,0.02,0.434,0.002,0.004,0.003,0.763,0.0003,0.41700000000000004,0.11199999999999999,0.79,0.005,0.009000000000000001,0.078,0.01,0.015,0.5660000000000001,0.003,0.038,47.4,0.3,15.3,0.19,2.0,50.4,0.6,20.1,0.13,2.0,25.2,3.9,3.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.22399999999999998,23.3
6431,4.0,42.1833333,19.1,42.1833333,0.237682,0.10332000000000001,0.124324,0.152873,1567.0,1579.0,16.5555907,13008.3769634,115.7,1.0,23.279,0.05,0.22699999999999998,0.02,0.18100000000000002,0.19,0.18,4141.0,0.002,0.55,0.332,0.11199999999999999,0.674,0.006,0.008,0.07400000000000001,0.01,0.024,0.43200000000000005,0.003,0.004,0.003,0.768,0.0005,0.42100000000000004,0.11,0.799,0.005,0.009000000000000001,0.07400000000000001,0.01,0.019,0.579,0.003,0.038,47.1,0.7,21.4,0.17,2.1,53.8,0.5,11.8,0.13,2.3,23.7,3.2,3.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14800000000000002,22.0
6432,6.0,42.0,13.55,42.0,0.2811608,0.121688,0.10828499999999999,0.147885,1596.0,1579.0,18.5607678,12712.9151292,115.3,1.0,25.784000000000002,0.05,0.278,0.02,0.18,0.165,0.212,2871.0,0.002,0.542,0.317,0.10099999999999999,0.6920000000000001,0.006,0.006999999999999999,0.069,0.011000000000000001,0.022000000000000002,0.446,0.002,0.005,0.003,0.757,0.0002,0.41700000000000004,0.1,0.7879999999999999,0.005,0.008,0.069,0.011000000000000001,0.016,0.57,0.003,0.038,52.7,0.8,18.3,0.26,2.1,48.7,0.4,15.5,0.11,2.1,22.9,3.8,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.086,25.3
6433,5.0,41.8666667,18.1833333,41.8666667,0.27896259999999995,0.137186,0.147288,0.153797,1572.0,1577.0,14.0989144,12958.020165,113.6,1.0,19.48,0.05,0.271,0.02,0.17300000000000001,0.226,0.239,3927.0,0.002,0.5539999999999999,0.306,0.115,0.664,0.006999999999999999,0.009000000000000001,0.069,0.006999999999999999,0.019,0.449,0.002,0.003,0.003,0.762,0.0002,0.418,0.115,0.797,0.006,0.01,0.07,0.008,0.012,0.57,0.003,0.038,52.1,0.6,21.5,0.24,2.1,52.8,0.5,14.4,0.11,2.0,27.6,3.7,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.166,24.6
6434,7.0,46.0166667,21.8,46.0166667,0.301543,0.11193,0.132198,0.16356800000000002,1565.0,1582.0,18.408113,11507.339449500001,117.0,1.0,28.236,0.05,0.304,0.02,0.19399999999999998,0.20199999999999999,0.195,4181.0,0.002,0.508,0.32,0.11900000000000001,0.6609999999999999,0.008,0.01,0.075,0.01,0.024,0.41200000000000003,0.002,0.003,0.003,0.767,0.0002,0.414,0.11699999999999999,0.787,0.006,0.012,0.07200000000000001,0.01,0.017,0.561,0.003,0.038,47.4,0.6,20.0,0.38,2.0,48.3,0.7,15.1,0.14,2.2,21.8,5.3,5.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.171,24.0
6435,10.0,46.5166667,22.6666667,46.5166667,0.269474,0.09183999999999999,0.106502,0.153996,1558.0,1576.0,13.394856699999998,13245.8823529,114.5,1.0,20.256,0.05,0.26899999999999996,0.02,0.19,0.162,0.16,5004.0,0.002,0.54,0.34299999999999997,0.114,0.69,0.016,0.011000000000000001,0.078,0.01,0.021,0.434,0.002,0.004,0.003,0.7609999999999999,0.0002,0.42,0.114,0.789,0.015,0.012,0.078,0.01,0.011000000000000001,0.565,0.003,0.039,46.7,0.8,14.2,0.26,2.1,52.6,0.4,17.9,0.13,2.2,24.2,3.2,3.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.138,22.0
6436,13.0,45.216666700000005,17.7,45.216666700000005,0.3013366,0.114226,0.115101,0.16884200000000002,1577.0,1576.0,11.083853999999999,12898.3050847,116.4,1.0,16.361,0.05,0.304,0.02,0.209,0.175,0.19899999999999998,3805.0,0.002,0.541,0.326,0.129,0.684,0.008,0.011000000000000001,0.07,0.009000000000000001,0.023,0.425,0.002,0.005,0.003,0.7609999999999999,0.0003,0.41700000000000004,0.126,0.7859999999999999,0.006999999999999999,0.012,0.07,0.01,0.016,0.565,0.003,0.038,53.2,0.2,14.8,0.3,2.0,53.3,0.5,12.1,0.11,2.0,26.4,3.7,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.086,27.0
6437,12.0,49.4,21.65,49.4,0.28215500000000004,0.12915,0.13103900000000002,0.13886400000000002,1553.0,1566.0,11.6785047,13416.166281799999,115.5,1.0,18.744,0.05,0.27699999999999997,0.02,0.157,0.201,0.225,4841.0,0.002,0.5489999999999999,0.311,0.10800000000000001,0.669,0.006,0.01,0.065,0.008,0.021,0.44299999999999995,0.002,0.003,0.003,0.7609999999999999,0.0001,0.41600000000000004,0.107,0.7859999999999999,0.005,0.013999999999999999,0.065,0.008,0.015,0.5670000000000001,0.003,0.037000000000000005,51.1,0.7,18.1,0.15,2.1,55.8,0.9,13.2,0.12,2.2,26.0,3.4,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.087,24.9
6438,16.0,41.033333299999995,17.3166667,41.033333299999995,0.3542498,0.141778,0.151305,0.193116,1584.0,1578.0,14.1448416,13138.7872955,114.6,1.0,19.347,0.05,0.363,0.02,0.231,0.231,0.247,3792.0,0.002,0.503,0.303,0.138,0.657,0.006999999999999999,0.012,0.076,0.008,0.022000000000000002,0.40299999999999997,0.002,0.003,0.003,0.757,0.0005,0.418,0.139,0.7909999999999999,0.006999999999999999,0.013000000000000001,0.077,0.009000000000000001,0.013999999999999999,0.5589999999999999,0.003,0.037000000000000005,50.5,1.2,21.3,0.28,2.0,54.9,0.8,14.9,0.1,2.1,26.5,3.4,3.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.237,25.4
6439,20.0,43.8833333,21.65,43.8833333,0.2874508,0.121688,0.128254,0.157889,1551.0,1572.0,15.161419,13019.861431899999,116.0,1.0,21.963,0.05,0.285,0.02,0.187,0.196,0.212,4698.0,0.002,0.498,0.312,0.106,0.6709999999999999,0.006999999999999999,0.011000000000000001,0.07200000000000001,0.006999999999999999,0.02,0.414,0.002,0.003,0.004,0.765,0.0004,0.419,0.10800000000000001,0.805,0.006,0.012,0.073,0.009000000000000001,0.01,0.5770000000000001,0.003,0.04,47.6,0.6,14.6,0.25,2.2,54.9,0.4,12.9,0.11,2.0,27.1,3.7,4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.078,21.6
6440,22.0,41.35,17.6333333,41.35,0.2783828,0.11020799999999999,0.09850199999999999,0.13733399999999998,1568.0,1571.0,11.8591663,13239.6975425,115.0,1.0,16.28,0.05,0.27699999999999997,0.02,0.16799999999999998,0.15,0.192,3891.0,0.002,0.557,0.327,0.106,0.7020000000000001,0.006999999999999999,0.011000000000000001,0.069,0.01,0.019,0.447,0.002,0.004,0.003,0.7440000000000001,0.0003,0.418,0.106,0.7929999999999999,0.006999999999999999,0.011000000000000001,0.071,0.01,0.013000000000000001,0.564,0.003,0.037000000000000005,49.5,0.4,14.9,0.22,2.2,53.1,0.5,17.5,0.22,2.1,24.7,3.1,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08499999999999999,22.6
6441,15.0,52.533333299999995,19.8333333,52.533333299999995,0.5035066,0.142926,0.12626099999999998,0.154055,1567.0,1569.0,15.222262599999999,13280.6722689,112.9,1.0,25.603,0.05,0.5479999999999999,0.02,0.182,0.193,0.249,4390.0,0.002,0.389,0.298,0.087,0.677,0.006999999999999999,0.01,0.064,0.008,0.019,0.435,0.002,0.004,0.003,0.769,0.0004,0.418,0.085,0.7929999999999999,0.006,0.012,0.065,0.009000000000000001,0.013000000000000001,0.584,0.003,0.038,50.1,0.6,16.3,0.32,2.1,49.2,0.5,17.8,0.12,2.1,24.6,3.8,3.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,24.1
6442,9.0,52.4166667,28.316666700000003,47.2,0.32362379999999996,0.147518,0.191719,0.235666,1584.0,1644.0,21.5644068,13868.1577398,111.1,1.0,16.964000000000002,0.11900000000000001,0.263,0.02,0.27899999999999997,0.293,0.257,6545.0,0.001,0.513,0.29100000000000004,0.122,0.598,0.006,0.013999999999999999,0.075,0.008,0.027000000000000003,0.363,0.001,0.003,0.003,0.762,0.0003,0.418,0.12300000000000001,0.787,0.006,0.013999999999999999,0.076,0.01,0.019,0.5529999999999999,0.002,0.038,42.4,2.3,14.7,1.1,1.7,52.1,0.5,14.0,0.33,2.1,26.2,3.5,4.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.69,25.0
6443,18.0,54.9833333,31.7166667,54.9833333,0.2900788,0.161868,0.20685900000000002,0.167897,1516.0,1597.0,14.026765099999999,14150.289017299998,113.9,1.0,25.33,0.05,0.278,0.02,0.17,0.319,0.282,7480.0,0.002,0.535,0.282,0.107,0.598,0.005,0.011000000000000001,0.066,0.005,0.024,0.43200000000000005,0.002,0.002,0.003,0.743,0.0001,0.418,0.107,0.785,0.005,0.012,0.066,0.006,0.013000000000000001,0.5589999999999999,0.003,0.036000000000000004,45.1,1.0,19.4,0.48,1.8,53.5,0.4,12.6,0.15,2.1,26.1,3.8,3.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.221,24.5
6444,24.0,51.85,30.1,51.85,0.34445240000000005,0.164164,0.22567199999999998,0.183522,1546.0,1585.0,12.6781099,13287.7076412,115.6,1.0,21.912,0.05,0.344,0.02,0.18600000000000003,0.348,0.28600000000000003,6666.0,0.001,0.47700000000000004,0.281,0.12,0.581,0.006999999999999999,0.011000000000000001,0.064,0.006999999999999999,0.027000000000000003,0.401,0.002,0.002,0.003,0.7609999999999999,0.0003,0.41200000000000003,0.11800000000000001,0.7809999999999999,0.008,0.011000000000000001,0.067,0.008,0.018000000000000002,0.57,0.003,0.038,49.7,1.0,17.4,0.2,2.0,52.9,0.5,14.0,0.1,2.2,24.5,5.2,4.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.165,24.9
6445,29.0,47.4333333,31.633333299999997,47.4333333,0.36670640000000004,0.11250399999999999,0.192673,0.160113,1538.0,1590.0,7.353091,10253.740779799999,114.8,1.0,10.903,0.05,0.382,0.02,0.16399999999999998,0.297,0.196,5406.0,0.002,0.504,0.324,0.11599999999999999,0.626,0.009000000000000001,0.009000000000000001,0.073,0.006999999999999999,0.023,0.429,0.002,0.003,0.003,0.7559999999999999,0.0005,0.418,0.11599999999999999,0.7979999999999999,0.008,0.011000000000000001,0.073,0.008,0.017,0.563,0.003,0.038,53.1,0.9,15.8,0.15,2.2,57.0,0.8,12.4,0.12,2.2,25.8,3.8,3.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.168,24.1
6446,37.0,43.716666700000005,18.8333333,43.716666700000005,0.3525236,0.13259400000000002,0.216225,0.188883,1580.0,1585.0,13.5444202,13087.4336283,115.5,1.0,18.980999999999998,0.05,0.35700000000000004,0.02,0.198,0.33299999999999996,0.231,4108.0,0.001,0.528,0.307,0.11,0.604,0.008,0.01,0.07400000000000001,0.008,0.023,0.4,0.001,0.002,0.002,0.7609999999999999,0.0004,0.414,0.106,0.787,0.006999999999999999,0.012,0.073,0.009000000000000001,0.015,0.561,0.003,0.037000000000000005,50.5,0.8,17.1,0.15,1.9,53.5,0.6,13.0,0.31,2.1,26.5,3.4,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.275,26.1
6447,38.0,50.1833333,31.633333299999997,50.1833333,0.38821,0.11799809230239361,0.28826,0.129218,1527.0,1622.0,12.4316502,15532.3498419,113.6,1.0,19.901,0.05,0.425,0.02,0.078,0.44799999999999995,0.20858067856035825,8189.0,0.001,0.485,0.045,0.092,0.905,0.003,0.01,0.054000000000000006,0.006,0.02,0.28300000000000003,0.001,0.002,0.003,0.764,0.0006,0.047,0.092,1.155,0.002,0.013000000000000001,0.054000000000000006,0.006999999999999999,0.013000000000000001,0.38799999999999996,0.002,0.02,50.3,0.5,15.9,0.43,2.0,57.5,0.8,11.9,0.13,2.2,26.1,3.6,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.27699999999999997,25.1
6448,41.0,51.05,23.1666667,51.05,0.43503000000000003,0.11799809230239361,0.231841,0.143656,1584.0,1596.0,15.208853099999999,13835.3956835,110.5,1.0,25.195999999999998,0.05,0.485,0.02,0.12300000000000001,0.359,0.20858067856035825,5342.0,0.001,0.434,0.059000000000000004,0.08800000000000001,0.956,0.003,0.01,0.057999999999999996,0.008,0.018000000000000002,0.253,0.001,0.002,0.002,0.767,0.0009,0.06,0.08900000000000001,1.161,0.003,0.012,0.057999999999999996,0.01,0.015,0.382,0.002,0.021,52.2,0.6,17.9,0.18,2.1,52.9,0.4,16.1,0.12,2.1,24.8,4.1,3.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.19699999999999998,25.3
6449,7.0,51.8833333,28.2,51.8833333,0.45288,0.11799809230239361,0.363879,0.239281,1578.0,1600.0,22.4562853,12521.276595700001,116.9,1.0,38.656,0.05,0.502,0.02,0.214,0.563,0.20858067856035825,5885.0,0.001,0.435,0.042,0.086,0.821,0.006,0.01,0.077,0.009000000000000001,0.02,0.182,0.001,0.001,0.002,0.778,0.0002,0.044000000000000004,0.087,1.1640000000000001,0.005,0.015,0.077,0.01,0.015,0.379,0.001,0.02,43.7,1.1,14.5,2.4,1.6,56.0,0.8,11.8,0.17,2.1,26.3,3.5,3.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.621,27.1
6450,10.0,42.85,23.1666667,42.85,0.45466999999999996,0.11799809230239361,0.29126399999999997,0.21111300000000002,1584.0,1586.0,13.4761754,13317.4100719,114.1,1.0,18.949,0.05,0.507,0.02,0.201,0.45,0.20858067856035825,5142.0,0.001,0.434,0.044000000000000004,0.092,0.893,0.004,0.01,0.065,0.006999999999999999,0.021,0.201,0.001,0.002,0.002,0.769,0.0003,0.045,0.09,1.15,0.003,0.01,0.064,0.008,0.019,0.371,0.002,0.019,48.0,1.7,17.5,1.3,1.8,54.4,0.4,13.6,0.3,2.1,26.7,3.3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.293,27.4
6451,5.0,42.8666667,19.5,42.8666667,0.45156,0.11799809230239361,0.26934400000000003,0.199264,1583.0,1578.0,14.4195063,13812.307692299997,115.0,1.0,19.959,0.05,0.504,0.02,0.192,0.41600000000000004,0.20858067856035825,4489.0,0.001,0.435,0.053,0.092,0.9259999999999999,0.004,0.011000000000000001,0.06,0.006999999999999999,0.019,0.225,0.001,0.002,0.002,0.77,0.0002,0.054000000000000006,0.094,1.162,0.003,0.013999999999999999,0.061,0.008,0.016,0.382,0.002,0.02,50.9,1.0,16.6,0.81,2.0,53.9,0.4,13.0,0.29,2.1,26.3,3.3,3.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.284,25.1
6452,4.0,44.85,14.85,44.85,0.43496999999999997,0.11799809230239361,0.282329,0.180355,1613.0,1595.0,9.211117699999999,13591.9191919,114.9,1.0,12.98,0.05,0.483,0.02,0.158,0.43700000000000006,0.20858067856035825,3364.0,0.002,0.457,0.051,0.081,0.917,0.004,0.009000000000000001,0.052000000000000005,0.006999999999999999,0.017,0.231,0.001,0.002,0.002,0.7709999999999999,0.0003,0.052000000000000005,0.08199999999999999,1.1440000000000001,0.003,0.012,0.052000000000000005,0.008,0.015,0.368,0.002,0.019,53.3,0.8,15.3,0.52,2.1,52.2,1.0,11.0,0.16,2.1,28.7,3.3,3.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.075,24.8
6453,10.0,43.35,19.6833333,43.35,0.46168000000000003,0.11799809230239361,0.22944499999999998,0.15092,1574.0,1576.0,15.2211405,13238.6113463,114.8,1.0,21.28,0.05,0.518,0.02,0.135,0.355,0.20858067856035825,4343.0,0.001,0.45299999999999996,0.033,0.076,0.9670000000000001,0.002,0.008,0.046,0.006999999999999999,0.015,0.25,0.001,0.002,0.002,0.7959999999999999,0.0002,0.034,0.071,1.162,0.001,0.012,0.045,0.006999999999999999,0.013000000000000001,0.375,0.002,0.02,56.2,0.5,16.7,0.21,2.4,55.7,0.5,13.7,0.12,2.1,26.9,4.0,3.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07200000000000001,23.9
6454,10.0,41.716666700000005,20.7,41.716666700000005,0.36878,0.11799809230239361,0.159212,0.114825,1555.0,1582.0,14.6459443,14055.072463799997,116.4,1.0,19.711,0.05,0.406,0.02,0.109,0.24600000000000002,0.20858067856035825,4849.0,0.002,0.49200000000000005,0.046,0.076,1.025,0.003,0.009000000000000001,0.046,0.008,0.013999999999999999,0.281,0.001,0.002,0.002,0.777,0.0004,0.047,0.073,1.1540000000000001,0.003,0.011000000000000001,0.045,0.009000000000000001,0.013000000000000001,0.369,0.002,0.02,55.9,1.8,14.7,0.56,2.3,53.8,0.4,13.5,0.33,2.1,26.8,3.3,3.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.073,24.1
6455,7.0,48.2333333,27.383333299999997,48.2333333,0.3577582,0.11799809230239361,0.163408,0.132438,1535.0,1592.0,10.3723515,13438.101034700001,114.7,1.0,16.59,0.05,0.385,0.02,0.134,0.252,0.20858067856035825,6133.0,0.001,0.484,0.053,0.084,1.025,0.003,0.01,0.06,0.006999999999999999,0.015,0.281,0.001,0.002,0.002,0.774,0.0004,0.055,0.085,1.169,0.003,0.011000000000000001,0.061,0.008,0.013000000000000001,0.374,0.002,0.02,64.0,1.6,12.4,0.56,3.1,53.9,0.4,14.2,0.33,2.1,26.8,3.3,2.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,20.6
6456,10.0,51.7333333,14.566666699999999,51.7333333,0.4305469,0.11799809230239361,0.17369500000000002,0.166857,1616.0,1585.0,16.2522746,13637.98627,114.1,1.0,26.893,0.05,0.46399999999999997,0.02,0.182,0.267,0.20858067856035825,3311.0,0.002,0.41600000000000004,0.059000000000000004,0.081,0.991,0.003,0.009000000000000001,0.065,0.01,0.016,0.244,0.001,0.003,0.002,0.7929999999999999,0.0002,0.061,0.085,1.153,0.002,0.011000000000000001,0.065,0.011000000000000001,0.012,0.368,0.002,0.02,55.9,1.7,15.7,0.89,2.3,53.5,0.5,13.5,0.33,2.1,26.7,3.2,2.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,23.9
6457,8.0,49.0166667,19.466666699999998,49.0166667,0.40858,0.11799809230239361,0.16578199999999998,0.184498,1577.0,1575.0,13.0993405,13728.082191799998,114.6,1.0,17.655,0.102,0.41,0.02,0.212,0.254,0.20858067856035825,4454.0,0.002,0.45399999999999996,0.054000000000000006,0.083,1.012,0.002,0.008,0.05,0.009000000000000001,0.017,0.23,0.001,0.004,0.003,0.8009999999999999,0.003,0.055,0.086,1.166,0.001,0.011000000000000001,0.05,0.01,0.015,0.375,0.002,0.02,45.8,1.1,13.3,0.73,2.3,53.2,0.5,17.5,0.25,2.3,23.4,4.3,3.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,20.0
6458,9.0,46.6833333,11.0333333,46.6833333,0.47785340000000004,0.11799809230239361,0.22476,0.26106399999999996,1605.0,1580.0,20.4019989,12882.7794562,111.9,1.0,30.62,0.05,0.523,0.02,0.304,0.344,0.20858067856035825,2369.0,0.001,0.402,0.045,0.09699999999999999,0.882,0.006,0.009000000000000001,0.068,0.012,0.021,0.16,0.0,0.003,0.002,0.779,0.0002,0.049,0.096,1.1540000000000001,0.004,0.012,0.063,0.013000000000000001,0.017,0.354,0.002,0.023,45.7,1.0,19.7,2.37,1.8,45.3,0.3,15.1,0.3,2.2,20.4,3.7,3.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.40399999999999997,25.7
6459,8.0,40.533333299999995,13.2,40.533333299999995,0.40548,0.11799809230239361,0.2461,0.18508,1596.0,1577.0,18.758368,11918.1818182,110.1,1.0,25.031999999999996,0.05,0.44799999999999995,0.02,0.18,0.38,0.20858067856035825,2622.0,0.001,0.452,0.046,0.09699999999999999,0.927,0.005,0.011000000000000001,0.068,0.008,0.019,0.22399999999999998,0.001,0.002,0.002,0.7909999999999999,0.0002,0.047,0.098,1.155,0.004,0.013000000000000001,0.067,0.009000000000000001,0.017,0.375,0.002,0.02,51.6,0.7,18.0,0.68,2.1,51.3,0.5,17.6,0.33,2.2,24.0,4.6,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.073,24.3
6460,1.0,46.0166667,17.8166667,46.0166667,0.4453,0.11799809230239361,0.275667,0.166691,1604.0,1576.0,18.3397483,12429.934518200002,113.2,1.0,27.53,0.05,0.496,0.02,0.14,0.42700000000000005,0.20858067856035825,3691.0,0.001,0.413,0.062,0.095,0.925,0.004,0.011000000000000001,0.063,0.009000000000000001,0.019,0.244,0.001,0.002,0.002,0.7879999999999999,0.0002,0.064,0.098,1.1740000000000002,0.004,0.013000000000000001,0.063,0.01,0.013999999999999999,0.386,0.002,0.019,54.0,0.4,15.3,0.26,2.2,50.4,0.6,11.9,0.22,2.2,24.2,3.4,3.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,24.4
6461,2.0,42.0,18.5,42.0,0.3946728,0.11799809230239361,0.21113600000000002,0.159163,1608.0,1598.0,16.0555645,12671.3513514,114.8,1.0,22.121,0.05,0.424,0.02,0.155,0.326,0.20858067856035825,3907.0,0.002,0.47100000000000003,0.057,0.10099999999999999,0.9520000000000001,0.004,0.011000000000000001,0.059000000000000004,0.01,0.018000000000000002,0.233,0.001,0.002,0.002,0.7709999999999999,0.0001,0.059000000000000004,0.10099999999999999,1.139,0.003,0.012,0.06,0.011000000000000001,0.012,0.366,0.002,0.019,54.0,0.4,16.9,0.23,2.2,53.6,0.3,15.2,0.16,2.2,24.6,3.9,3.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,24.3
6462,3.0,45.033333299999995,14.9,45.033333299999995,0.40349,0.11799809230239361,0.20800100000000002,0.161613,1639.0,1594.0,19.296243399999998,10747.6510067,115.9,1.0,28.537,0.05,0.447,0.02,0.16,0.321,0.20858067856035825,2669.0,0.001,0.473,0.075,0.085,0.972,0.003,0.01,0.053,0.012,0.017,0.249,0.001,0.002,0.002,0.774,0.0004,0.077,0.08800000000000001,1.163,0.003,0.012,0.054000000000000006,0.013000000000000001,0.012,0.379,0.002,0.021,50.8,1.6,21.1,0.46,2.1,52.1,0.4,16.1,0.19,2.2,24.3,3.9,4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,24.3
6463,5.0,50.9,26.0,50.9,0.3688,0.11799809230239361,0.263849,0.150317,1575.0,1591.0,21.973504600000002,12090.0,117.2,1.0,36.122,0.05,0.402,0.02,0.12,0.409,0.20858067856035825,5239.0,0.002,0.507,0.068,0.09,0.9390000000000001,0.005,0.009000000000000001,0.06,0.01,0.017,0.266,0.001,0.003,0.003,0.7879999999999999,0.00031967288191034744,0.067,0.091,1.165,0.006999999999999999,0.011000000000000001,0.063,0.011000000000000001,0.009000000000000001,0.365,0.002,0.023,52.7,1.2,10.7,0.26,3.0,55.9,0.9,12.8,0.26,2.3,23.8,3.9,2.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.127,17.4
